0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
AD,AC,AC,AF,AB,AB,AB,AF,AB,AE,AA,AA,AA,AA,AA
