0,0.00015219996159636923
1,0.0001145177947333567
2,9.322353465772827e-05
3,8.206581026810835e-05
4,7.768786268889594e-05
5,7.943138174947519e-05
6,8.353242399382735e-05
7,8.51700118891746e-05
8,9.042416705389055e-05
9,9.192166691856026e-05
10,9.580796635408318e-05
11,9.176556026629694e-05
12,8.981777150435495e-05
13,7.664535522193555e-05
14,6.548076025316847e-05
15,3.692767597045375e-05
16,2.846965161076181e-05
17,1.6184233089017193e-05
18,1.4463837635424669e-05
19,1.3789535476575874e-05
20,1.3397187932803365e-05
21,1.3092087424562184e-05
22,1.2831164161294321e-05
23,1.2619930807498621e-05
24,1.2414479015916922e-05
25,1.2237615957842831e-05
26,1.2065820947529615e-05
27,1.190701061704049e-05
28,1.1767484276623214e-05
29,1.1635990427039884e-05
30,1.1509700677053537e-05
31,1.1391524942574926e-05
32,1.1277656491171665e-05
33,1.1172036528883192e-05
34,1.1069516859555772e-05
35,1.097024279304236e-05
36,1.0875100298811867e-05
37,1.0789090078742055e-05
38,1.0705858154745678e-05
39,1.0622241956677685e-05
40,1.054196726791959e-05
41,1.0465974847627244e-05
42,1.03933188927109e-05
43,1.032434953688366e-05
44,1.0256179734885051e-05
45,1.0187541209168868e-05
46,1.0122423073915164e-05
47,1.0060964342289323e-05
48,1.000049748072121e-05
49,9.941653473370766e-06
