0,0.00017935848011187467
1,0.00013932871905173865
2,0.0001120675871355202
3,9.907476882440798e-05
4,8.700993885584152e-05
5,8.106599149179097e-05
6,8.490787045479466e-05
7,8.613096562781198e-05
8,8.923294318908848e-05
9,9.479358009283106e-05
10,8.844345328547996e-05
11,0.00010429411750277756
12,8.443546664507192e-05
13,8.811562364800844e-05
14,6.945315868932152e-05
15,5.61788817790942e-05
16,3.348682270899764e-05
17,2.3172722103880242e-05
18,3.020557423840975e-05
19,3.054631911710235e-05
20,2.4235897991430734e-05
21,3.3822154281082046e-05
22,2.695978878524854e-05
23,2.3953431085599955e-05
24,2.1805683221206304e-05
25,2.534878880443772e-05
26,2.8096360676962597e-05
27,2.2550574647680947e-05
28,1.98567825720755e-05
29,1.9382781705459757e-05
30,1.9143066483353104e-05
31,1.9009266030632457e-05
32,1.8903788606484813e-05
33,1.86327077801676e-05
34,1.8634238894170523e-05
35,1.876276963348945e-05
36,1.8595219410585394e-05
37,1.8628150226393467e-05
38,1.8487772124449075e-05
39,1.840356784756654e-05
40,1.8354634093033015e-05
41,1.827355400202505e-05
42,1.825775943884551e-05
43,1.81628840910974e-05
44,1.813009852160024e-05
45,1.80481372760679e-05
46,1.805570761484815e-05
47,1.7998626397448335e-05
48,1.8061805499927035e-05
49,1.77677412641654e-05
