iteration,node_id,loss,accuracy,full_loss,full_accuracy
0,0,0.4114285765155669,0.8551474392136575,"[0.7066766835989491, 0.528022418099065, 0.4114285765155669]","[0.7573719606828764, 0.7956544231764098, 0.8551474392136575]"
0,8,0.7553510665893555,0.6491739552964043,"[1.1159916827172944, 0.9464901468970559, 0.7553510665893555]","[0.4912536443148688, 0.5879494655004859, 0.6491739552964043]"
0,12,0.3506958205853739,0.8665987780040734,"[0.79687046139471, 0.47974966129949015, 0.3506958205853739]","[0.6894093686354379, 0.8075356415478615, 0.8665987780040734]"
0,7,0.7677246982401068,0.6686131386861314,"[1.1094092600273364, 0.8693296493905963, 0.7677246982401068]","[0.49635036496350365, 0.6058394160583942, 0.6686131386861314]"
0,3,0.8075194918748104,0.654368932038835,"[1.1414832852103494, 0.9753955295591643, 0.8075194918748104]","[0.4849514563106796, 0.5490291262135922, 0.654368932038835]"
0,5,0.7610348593443632,0.6725576828669613,"[1.1160734873265028, 0.8691509962081909, 0.7610348593443632]","[0.5056455571919489, 0.6092292587137947, 0.6725576828669613]"
0,13,0.346012189503639,0.8634046890927625,"[0.7633548205898654, 0.4824929275820332, 0.346012189503639]","[0.699796126401631, 0.8053007135575942, 0.8634046890927625]"
0,2,0.39945269127686817,0.865656037637219,"[0.7128521174192428, 0.4660952756802241, 0.39945269127686817]","[0.7485624673288029, 0.8442237323575535, 0.865656037637219]"
0,14,0.34680335175606514,0.871938775510204,"[0.8032495283311413, 0.5161684270828001, 0.34680335175606514]","[0.6913265306122449, 0.7877551020408163, 0.871938775510204]"
0,4,0.764425415545702,0.663080684596577,"[1.1692659631371498, 0.8922650665044785, 0.764425415545702]","[0.4860635696821516, 0.5960880195599022, 0.663080684596577]"
0,9,0.7278187852352858,0.670426679744973,"[1.10755910910666, 0.9040365964174271, 0.7278187852352858]","[0.5012260912211869, 0.5801863658656204, 0.670426679744973]"
0,1,0.4112360914548238,0.8536458333333333,"[0.6850427716970444, 0.5130172520875931, 0.4112360914548238]","[0.7666666666666667, 0.8083333333333333, 0.8536458333333333]"
0,6,0.8150658495724201,0.6423321901028908,"[1.1362583488225937, 0.9279602244496346, 0.8150658495724201]","[0.48554630083292505, 0.5707986281234689, 0.6423321901028908]"
0,11,0.3550106700389616,0.867175572519084,"[0.7963788220959325, 0.4736896570651762, 0.3550106700389616]","[0.6849872773536896, 0.8178117048346056, 0.867175572519084]"
0,10,0.4071584411205784,0.8410931174089069,"[0.8289407030228646, 0.5224142632176799, 0.4071584411205784]","[0.6831983805668016, 0.792004048582996, 0.8410931174089069]"
1,2,0.35116065194209417,0.8771562990067956,"[0.6883523821830749, 0.433353953063488, 0.35116065194209417]","[0.7616309461578672, 0.8536330371144799, 0.8771562990067956]"
1,12,0.3366017452170772,0.8706720977596741,"[0.6416690397647119, 0.39888128638267517, 0.3366017452170772]","[0.7372708757637475, 0.8487780040733197, 0.8706720977596741]"
1,3,0.7226154912601818,0.6990291262135923,"[0.9790085229006681, 0.8206695823958425, 0.7226154912601818]","[0.558252427184466, 0.6354368932038835, 0.6990291262135923]"
1,14,0.3220305423582754,0.8821428571428571,"[0.6700109281847554, 0.4104922264814377, 0.3220305423582754]","[0.7326530612244898, 0.8346938775510204, 0.8821428571428571]"
1,7,0.6768441046729232,0.7197080291970803,"[0.9298815925916036, 0.8314798672993978, 0.6768441046729232]","[0.5824817518248175, 0.64330900243309, 0.7197080291970803]"
1,1,0.3626944124698639,0.8734375,"[0.7033326933781306, 0.4545391708612442, 0.3626944124698639]","[0.7666666666666667, 0.8328125, 0.8734375]"
1,5,0.6873537711799145,0.7128129602356407,"[0.9673611279577017, 0.7813410460948944, 0.6873537711799145]","[0.5822287677957781, 0.6661757486499754, 0.7128129602356407]"
1,9,0.6975736152380705,0.7121137812653261,"[1.000503921881318, 0.7909105084836483, 0.6975736152380705]","[0.5507601765571358, 0.6601275134870034, 0.7121137812653261]"
1,6,0.7101579047739506,0.7079862812346889,"[1.0372481532394886, 0.8361245058476925, 0.7101579047739506]","[0.5453209211170995, 0.6359627633512984, 0.7079862812346889]"
1,8,0.6292315450581637,0.739067055393586,"[0.9988706310590109, 0.7692211559324553, 0.6292315450581637]","[0.543731778425656, 0.673955296404276, 0.739067055393586]"
1,13,0.27889032709983086,0.8980632008154944,"[0.6191676643586927, 0.3885243410064328, 0.27889032709983086]","[0.7599388379204893, 0.8425076452599388, 0.8980632008154944]"
1,11,0.29230937217512437,0.8946564885496183,"[0.6593083643144176, 0.4228874271915805, 0.29230937217512437]","[0.7368956743002545, 0.8391857506361323, 0.8946564885496183]"
1,0,0.3647701408593885,0.8654940506983962,"[0.7331008180495231, 0.4804908541902419, 0.3647701408593885]","[0.7496120020693223, 0.8282462493533368, 0.8654940506983962]"
1,4,0.6311728591099381,0.7403422982885085,"[0.9608159400522709, 0.8088422510772943, 0.6311728591099381]","[0.5858190709046455, 0.6420537897310513, 0.7403422982885085]"
1,10,0.32562514899238465,0.881578947368421,"[0.6601885153401282, 0.41471536217197297, 0.32562514899238465]","[0.7343117408906883, 0.8350202429149798, 0.881578947368421]"
2,8,0.565162083416274,0.7648202137998056,"[0.8992810267390627, 0.7103616649454291, 0.565162083416274]","[0.6166180758017493, 0.6943634596695821, 0.7648202137998056]"
2,12,0.21262622131936013,0.9226069246435845,"[0.5403168172605576, 0.34068848000418755, 0.21262622131936013]","[0.790224032586558, 0.879837067209776, 0.9226069246435845]"
2,0,0.327251321846439,0.8861872736678738,"[0.63778976951876, 0.4285233938886273, 0.327251321846439]","[0.7858251422659079, 0.8442834971546819, 0.8861872736678738]"
2,10,0.23810951051212126,0.9124493927125507,"[0.5838770549143514, 0.3800916864025977, 0.23810951051212126]","[0.7692307692307693, 0.8527327935222672, 0.9124493927125507]"
2,5,0.5515606151893735,0.7722140402552774,"[0.8704019859433174, 0.7252407819032669, 0.5515606151893735]","[0.6244477172312224, 0.6961217476681394, 0.7722140402552774]"
2,9,0.5565186506137252,0.7709661598822952,"[0.8683315999805927, 0.7507588416337967, 0.5565186506137252]","[0.6395291809710643, 0.6846493379107406, 0.7709661598822952]"
2,3,0.5683589532519832,0.7645631067961165,"[0.9031587387576248, 0.7385584368850245, 0.5683589532519832]","[0.6077669902912621, 0.6927184466019417, 0.7645631067961165]"
2,14,0.23471265646719164,0.9178571428571428,"[0.5439376590713378, 0.356683109556475, 0.23471265646719164]","[0.7826530612244897, 0.8612244897959184, 0.9178571428571428]"
2,13,0.2141048290556477,0.9194699286442406,"[0.5217881010424706, 0.3388949353848734, 0.2141048290556477]","[0.7859327217125383, 0.8700305810397554, 0.9194699286442406]"
2,4,0.5479199606925249,0.7799511002444988,"[0.8621350843459368, 0.7209516698494554, 0.5479199606925249]","[0.623960880195599, 0.693398533007335, 0.7799511002444988]"
2,7,0.5937505861123403,0.7688564476885644,"[0.8585780949303599, 0.7345948291547371, 0.5937505861123403]","[0.6413625304136253, 0.6944038929440389, 0.7688564476885644]"
2,1,0.3042218580842018,0.8947916666666667,"[0.6474845464030902, 0.38427833865086236, 0.3042218580842018]","[0.7833333333333333, 0.8625, 0.8947916666666667]"
2,6,0.5874666934832931,0.7540421362077413,"[0.8576046768575907, 0.6916810618713498, 0.5874666934832931]","[0.6491915727584517, 0.7168054875061245, 0.7540421362077413]"
2,2,0.2819558615485827,0.8944066910611604,"[0.6222910841306051, 0.36563579241434735, 0.2819558615485827]","[0.7976999477260847, 0.8687924725561944, 0.8944066910611604]"
2,11,0.20322449289021954,0.9353689567430026,"[0.5494629904147117, 0.3200133221764718, 0.20322449289021954]","[0.7837150127226463, 0.8814249363867684, 0.9353689567430026]"
3,12,0.13921504383606295,0.955193482688391,"[0.47832016262315935, 0.2582910435815011, 0.13921504383606295]","[0.8141547861507128, 0.9083503054989817, 0.955193482688391]"
3,13,0.13870326033042324,0.9505606523955148,"[0.4541628735680734, 0.25136735049947617, 0.13870326033042324]","[0.8236493374108053, 0.9062181447502549, 0.9505606523955148]"
3,14,0.1118149097648359,0.9637755102040816,"[0.43094413847692553, 0.24381789084403746, 0.1118149097648359]","[0.8372448979591837, 0.9153061224489796, 0.9637755102040816]"
3,4,0.41088717337697744,0.8425427872860636,"[0.7585451304912567, 0.5831421092152596, 0.41088717337697744]","[0.682640586797066, 0.7726161369193154, 0.8425427872860636]"
3,11,0.15240667676252703,0.9455470737913486,"[0.4483006510042375, 0.2652572835645368, 0.15240667676252703]","[0.833587786259542, 0.9043256997455471, 0.9455470737913486]"
3,3,0.45109883041092846,0.8257281553398058,"[0.8032736922755386, 0.6532241051847284, 0.45109883041092846]","[0.6873786407766991, 0.7325242718446602, 0.8257281553398058]"
3,5,0.4423685213550925,0.8217967599410898,"[0.817137710750103, 0.5977709833532572, 0.4423685213550925]","[0.658321060382916, 0.7609229258713794, 0.8217967599410898]"
3,6,0.4068501475267112,0.8486036256736894,"[0.7747283643111587, 0.6152272345498204, 0.4068501475267112]","[0.6859382655560999, 0.7403233708966193, 0.8486036256736894]"
3,7,0.4479568492282521,0.813625304136253,"[0.7822863784703341, 0.6174518637584917, 0.4479568492282521]","[0.6822384428223844, 0.751338199513382, 0.813625304136253]"
3,0,0.24769837865906377,0.9187790998448008,"[0.5683634944500462, 0.3085380287901048, 0.24769837865906377]","[0.8122090015519917, 0.8903259182617693, 0.9187790998448008]"
3,8,0.5099853593291659,0.8007774538386784,"[0.7746114207036567, 0.5952293051011635, 0.5099853593291659]","[0.6914480077745384, 0.7521865889212828, 0.8007774538386784]"
3,2,0.1741166777908802,0.9419759539989545,"[0.5792117367188135, 0.27416681349277494, 0.1741166777908802]","[0.8112911657083115, 0.905906952430737, 0.9419759539989545]"
3,10,0.1530504370889356,0.9493927125506073,"[0.505944900935696, 0.29636908514845756, 0.1530504370889356]","[0.8041497975708503, 0.8851214574898786, 0.9493927125506073]"
3,1,0.2130634614576896,0.9338541666666667,"[0.5285425836841265, 0.2874120737115542, 0.2130634614576896]","[0.8197916666666667, 0.8921875, 0.9338541666666667]"
3,9,0.3895832719281316,0.8499264345267288,"[0.8065203335136175, 0.5941519774496555, 0.3895832719281316]","[0.6768023540951447, 0.7567435017165277, 0.8499264345267288]"
4,2,0.10735840288301308,0.9702038682697334,"[0.4849798083305359, 0.2251300240556399, 0.10735840288301308]","[0.8463146889702039, 0.9262937794040773, 0.9702038682697334]"
